,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,pushblishDayName,durationSecs,tagCount,title_no_stopwords,durationMins
48,maq4V3g6mo8,愛莉莎莎 Alisasa,好用到翻🔥Apple Watch 使用半年心得！對女生來說最好用的地方是...?｜愛莉莎莎Alisasa,"══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2021-09-24 10:00:10+00:00,942652.0,14116.0,,703.0,PT8M26S,hd,false,Friday,506.0,0,"['好用到翻🔥Apple', 'Watch', '使用半年心得！對女生來說最好用的地方是...?｜愛莉莎莎Alisasa']",8.433333333333334
49,OVoIC1915j4,愛莉莎莎 Alisasa,給「超節省」的朋友10000元...她會怎麼花錢呢？ft.小宅實驗Penny ｜愛莉莎莎Alisasa,"這次去的地方：

1.pull & bear att店 
2.ABC mart att店 
3.薩莉亞 中山店
4.剪髮PLUUS 中山店 茜榕
5.鶴雅溫泉 烏來
══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2021-09-14 09:43:57+00:00,1352820.0,37710.0,,1504.0,PT14M14S,hd,false,Tuesday,854.0,0,"['給「超節省」的朋友10000元...她會怎麼花錢呢？ft.小宅實驗Penny', '｜愛莉莎莎Alisasa']",14.233333333333333
50,eqUoebHZ3Fo,愛莉莎莎 Alisasa,好市多必買😍已經回購100次的東西是…？@SanyuanJAPAN2015 ｜愛莉莎莎Alisasa,"❤️跟三原一起拍的算命影片：
https://youtu.be/AsWB0723SEQ ══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2021-08-26 10:18:57+00:00,617863.0,12318.0,,765.0,PT13M19S,hd,false,Thursday,799.0,0,"['好市多必買😍已經回購100次的東西是…？@SanyuanJAPAN2015', '｜愛莉莎莎Alisasa']",13.316666666666666
51,OF0OEYWujw0,愛莉莎莎 Alisasa,抱怨廠商💔開箱MUJI無印良品最難用的10個商品！（純屬個人意見）｜愛莉莎莎Alisasa,"══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2021-08-20 09:28:29+00:00,723922.0,16766.0,,1259.0,PT13M8S,hd,false,Friday,788.0,0,['抱怨廠商💔開箱MUJI無印良品最難用的10個商品！（純屬個人意見）｜愛莉莎莎Alisasa'],13.133333333333333
52,HrFYoD28Xfk,愛莉莎莎 Alisasa,交友攻略❤️公開3分鐘內把男生約出來的超強戰術 ！ 交友軟體上竟然約到「超級天菜」🤣｜愛莉莎莎Alisasa,"好久沒出戀愛系列
大家喜歡今天的情人節主題嗎？＾＾

📌 Omi七夕限定活動
Omi與普天宮月老廟合作囉！
現在上Omi即可每日抽月老戀愛籤唷！❤️
不只戀愛卡跟戀愛鈴的功能，由月老加持幫助善男信女更快速脫單❤️❤️❤️

快來試試看吧👉https://omitw.onelink.me/FykD/c6a2831c
omi 脫單神器，安全交友不約炮！

現在查看ig@omi.taiwan，還可以抽取戀愛驚喜和姻緣紅線哦！══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2021-08-14 09:41:55+00:00,296291.0,7805.0,,477.0,PT13M21S,hd,false,Saturday,801.0,0,"['交友攻略❤️公開3分鐘內把男生約出來的超強戰術', '！', '交友軟體上竟然約到「超級天菜」🤣｜愛莉莎莎Alisasa']",13.35
53,Or2lrFu3nK4,愛莉莎莎 Alisasa,不忍了！回覆大家對我的指控🔥｜愛莉莎莎Alisasa,"══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2021-07-30 09:38:44+00:00,926509.0,35208.0,,3006.0,PT15M39S,hd,false,Friday,939.0,0,['不忍了！回覆大家對我的指控🔥｜愛莉莎莎Alisasa'],15.65
54,y-F_rkTW3Fo,愛莉莎莎 Alisasa,【韓國紅什麼#6】2021韓國流行趨勢分析🇰🇷｜愛莉莎莎Alisasa,"🌟 本片於攝影場地拍攝，除拍攝外皆有配戴口罩
-

➡️ 快快留言你喜歡哪一套穿搭，抽出三位送那套穿搭的鞋款唷❤️❤️❤️

首三日7/26-7/28，每款現折100喔❗️
凡購買愛莉莎莎聯名款滿$1,000，即贈口罩限量贈品(乙份)

🌟  Alisasa X D+AF 聯名全系列 🌟 
https://dafshoes.com.tw/a7q3D

📌 Alisasa x D+AF 層次三條細帶低跟涼鞋
https://dafshoes.com.tw/jF3Zz

📌 Alisasa x D+AF 交叉細帶木紋跟涼拖鞋
https://dafshoes.com.tw/1Yg1F

📌 Alisasa x D+AF 多層次平底編織涼鞋
https://dafshoes.com.tw/R8wBi

📌 Alisasa x D+AF 細帶夾腳方頭拖鞋
https://dafshoes.com.tw/Q2cE4

📌 Alisasa x D+AF 扭結設計繫踝低跟涼鞋
https://dafshoes.com.tw/aYiWD

══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2021-07-26 10:30:16+00:00,457941.0,12365.0,,4919.0,PT13M,hd,false,Monday,780.0,0,['【韓國紅什麼#6】2021韓國流行趨勢分析🇰🇷｜愛莉莎莎Alisasa'],13.0
55,upobnZ66Bio,愛莉莎莎 Alisasa,慘不忍睹的貧窮生活?😱我的「閨蜜攝影師」竟然住在這種地方…？feat @aulf2imyusyuan ｜愛莉莎莎Alisasa,"本片為2020/12月拍攝
之前覺得這部片自己頭髮沒整理很醜
一直沒有上😂
現在放棄了

小喵擺脫貧窮的影片：
https://youtu.be/pXLbNEN4tI4

#小喵 #低收入戶

 ══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2021-07-10 05:30:18+00:00,1174812.0,27302.0,,1327.0,PT11M33S,hd,false,Saturday,693.0,0,"['慘不忍睹的貧窮生活?😱我的「閨蜜攝影師」竟然住在這種地方…？feat', '@aulf2imyusyuan', '｜愛莉莎莎Alisasa']",11.55
56,akrY5hmspsA,愛莉莎莎 Alisasa,太好用！挑戰30天練習iPad Pro一小時😱一個月後竟然變成iPad達人？｜愛莉莎莎Alisasa,"這部片是不是很勵志🤣


🔗想學日文的人

➡️ 我的日文家老師也有頻道：
https://youtube.com/channel/UCVagQF9vKYR4oW0Ze5mxFIA

🔗想練iPad的人去看

➡️ 韓國iPad大師A-Hong的頻道：
https://youtube.com/c/ahong_paperlog

══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2021-07-02 09:31:26+00:00,822965.0,21918.0,,2617.0,PT12M31S,hd,false,Friday,751.0,0,"['太好用！挑戰30天練習iPad', 'Pro一小時😱一個月後竟然變成iPad達人？｜愛莉莎莎Alisasa']",12.516666666666667
57,HSTLZQ0PeZ4,愛莉莎莎 Alisasa,我拍的很爛的廢片😭｜愛莉莎莎Alisasa,"══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2021-06-27 05:31:15+00:00,351339.0,9242.0,,1166.0,PT8M3S,hd,false,Sunday,483.0,0,['我拍的很爛的廢片😭｜愛莉莎莎Alisasa'],8.05
58,vx_cjIrSgwA,愛莉莎莎 Alisasa,一天三餐電烤盤美食！Stayhome吃韓式烤肉🇰🇷+小火鍋+章魚燒｜愛莉莎莎Alisasa,"Bruno電烤盤
連料理白癡（我）都可以輕鬆做料理！

原價3290 ➡️團購價2990 
購買連結：https://pse.is/3sb8w3
（已更新）

●團購時間：11/24～12/03
●運費：
本島滿$2990免運，外島+$90，不寄送海外


══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2021-06-18 10:56:55+00:00,714495.0,15355.0,,1399.0,PT11M43S,hd,false,Friday,703.0,0,['一天三餐電烤盤美食！Stayhome吃韓式烤肉🇰🇷+小火鍋+章魚燒｜愛莉莎莎Alisasa'],11.716666666666667
59,adDW8Pc6fdw,愛莉莎莎 Alisasa,【微劇透】2021上半收視率最高的韓劇是.....？❤️｜愛莉莎莎Alisasa,"版權出處©️
Credit: Courtesy of The Swoon

══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2021-06-13 09:36:04+00:00,323709.0,6948.0,,1349.0,PT11M52S,hd,false,Sunday,712.0,0,['【微劇透】2021上半收視率最高的韓劇是.....？❤️｜愛莉莎莎Alisasa'],11.866666666666667
60,jZsrHqjzKfA,愛莉莎莎 Alisasa,極度艱苦！疫情時真正的萬華人，如何度過一天Vlog😭？｜愛莉莎莎Alisasa,"雖然這段期間最好待在家裡
但是免不了還是有一定需要出門的時候T.T
出門時維持好最遠的社交距離
還有不要跟人有接觸
這樣比較稍微安全

賣場裡的畫面是示意圖唷！
因為我拍完後聯絡不到店長徵詢他能不能使用畫面
所以就用示意圖代替～

大家也防疫加油～！
辛苦了

#萬華 #疫情 
══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2021-05-20 12:46:42+00:00,821407.0,21136.0,,4905.0,PT11M33S,hd,false,Thursday,693.0,0,['極度艱苦！疫情時真正的萬華人，如何度過一天Vlog😭？｜愛莉莎莎Alisasa'],11.55
61,EhGRdcf5Wgo,愛莉莎莎 Alisasa,第一次跟三原「兩天一夜」旅行❤️會發生什麼「神秘發展」呢？@SanyuanJAPAN2015  ｜愛莉莎莎Alisasa,"大家如果也想要來一趟浪漫的約會❤
千萬要記得用「shopback」再連進你熟悉的訂房網站
才會有最折扣的優惠唷！

🌟Shopback🌟最省錢的現金回饋網站！
這裡下載➡️ https://app.shopback.com/ECv6kvBcfgb

Shopback集合國內外網站最新優惠券、折價券、折扣代碼和好康特價情報，購物就加送現金回饋🤑🤑🤑
吃喝玩樂都可以打折！何樂不為😍😍😍

跟三原吵架的影片：
https://www.youtube.com/watch?v=TUW_Qkg1zoI

我們訂的飯店：雲品酒店
══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2021-05-14 09:30:57+00:00,855849.0,15530.0,,1127.0,PT14M57S,hd,false,Friday,897.0,0,"['第一次跟三原「兩天一夜」旅行❤️會發生什麼「神秘發展」呢？@SanyuanJAPAN2015', '｜愛莉莎莎Alisasa']",14.95
62,1BY_X_8tZ1Y,愛莉莎莎 Alisasa,非業配！身為MUJI最高等級會員❤️最推薦必買的Top10好物！｜愛莉莎莎Alisasa,"這次片中的推薦的產品皆「無使用」新疆棉
這部片也不是業配影片😋
單純當了無印良品粉太多年很想分享
但同時身為盤子的我
也花很多冤望錢 💦
正在籌備拍攝無印良品最雷的10樣商品了
希望大家可以抱著娛樂的心來觀看這部影片唷😍
很想看雷品的觀眾們💣
也多多留言告訴我哪個雷
我愛你們！


══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2021-04-30 09:28:21+00:00,1002475.0,21376.0,,1905.0,PT13M58S,hd,false,Friday,838.0,0,['非業配！身為MUJI最高等級會員❤️最推薦必買的Top10好物！｜愛莉莎莎Alisasa'],13.966666666666667
63,UQ5hqjQESJM,愛莉莎莎 Alisasa,終於訂到「老英格蘭莊園」了😱！第一次看到衛浴用品用愛馬仕的民宿！｜愛莉莎莎Alisasa,"大家覺得這次的最貴系列還算有誠意嗎？＾＾
我真的很喜歡做這系列的影片
雖然會花爆 但是可以有一兩天給自己機會體驗到以前沒體驗過的世界
也可以體驗到以前沒體驗過的鞋ＸＤＤ

🌟 超強防水鞋 V-TEX
官網限定（即日起~5/31止）
全家店取一雙即免運+滿$7000贈市值$3199太陽眼鏡！
📌 結帳輸入我的折扣碼「Alisasa」再享88折優惠
🌟 新朋友加入會員還享有100現金積點
👉 快來這邊買： https://lihi1.cc/M4JyK
══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2021-04-16 09:33:38+00:00,787962.0,19956.0,,930.0,PT12M47S,hd,false,Friday,767.0,0,['終於訂到「老英格蘭莊園」了😱！第一次看到衛浴用品用愛馬仕的民宿！｜愛莉莎莎Alisasa'],12.783333333333333
64,Zp5cSzitjfs,愛莉莎莎 Alisasa,剛買一年的新房子竟然變成這樣....😭花12000請「專業整理師」整理房間！Ft.末羊子｜愛莉莎莎Alisasa,"末羊子的頻道：
https://youtube.com/c/%E6%9C%AB%E7%BE%8A%E5%AD%90dontkjoanne 
Blair的ig moreless.blair
══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2021-04-09 11:43:26+00:00,1329356.0,24232.0,,939.0,PT14M17S,hd,false,Friday,857.0,0,['剛買一年的新房子竟然變成這樣....😭花12000請「專業整理師」整理房間！Ft.末羊子｜愛莉莎莎Alisasa'],14.283333333333333
65,rBH1my9Ajno,愛莉莎莎 Alisasa,百萬月薪的男人怎麼約會？徹底顛覆了我的三觀..😱｜愛莉莎莎Alisasa,"快來SweetRing認識新朋友🥰

➡️來約會吧❤ https://reurl.cc/OXDE4y
══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2021-04-02 09:59:28+00:00,1073576.0,24044.0,,1645.0,PT13M12S,hd,false,Friday,792.0,0,['百萬月薪的男人怎麼約會？徹底顛覆了我的三觀..😱｜愛莉莎莎Alisasa'],13.2
66,LOcjJml7hMc,愛莉莎莎 Alisasa,如何面對生涯中最低潮的一個月...？｜愛莉莎莎Alisasa,"＊影片當中各個慈善團體的匯款資訊：

🔎台灣芒草心慈善協會 https://homelesstaiwan.neticrm.tw/civicrm/contribute/transact?reset=1&id=5
🔎社團法人中華民國保護動物協會所屬八里保育場 https://www.apatw.org/faq/term/28
🔎張媽媽流浪動物之家 https://www.ntpsa.org.tw/donations
🔎家扶中心：
https://donate.ccf.org.tw/19

除了這些以外也有把剩下的捐款捐給
兒童肝病防治中心

══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2021-03-26 09:31:07+00:00,1113520.0,49953.0,,4899.0,PT17M29S,hd,false,Friday,1049.0,0,['如何面對生涯中最低潮的一個月...？｜愛莉莎莎Alisasa'],17.483333333333334
67,W9uS0PvKp_M,愛莉莎莎 Alisasa,我回來了！｜愛莉莎莎Alisasa,"謝謝大家過去的批評與指教
我也反省了一個月
謝謝這段時間陪伴我的親朋好友們
還有還願意回來看我的觀眾們

在這裡無業配推薦一下我們的嚮導368
除了他很強的登山及帶團能力外
更讓我敬佩的是他愛護山林和環保的態度
如果也想要登山可以找他當嚮導唷！～～～
https://www.taiwan368368.com.tw/

同行創作者：
https://www.youtube.com/c/小宅實驗houselab/videos

同行攝影師：
 建中ig: billwang1129



══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2021-03-13 09:30:17+00:00,624110.0,26605.0,,3485.0,PT15M17S,hd,false,Saturday,917.0,0,['我回來了！｜愛莉莎莎Alisasa'],15.283333333333333
68,kbrTRDmwWs4,愛莉莎莎 Alisasa,對不起｜愛莉莎莎Alisasa,"嗨大家好 我是愛莉莎莎
在這支影片上架之前，我有寄信和蒼藍鴿道歉
也同步想在這邊澄清「肝膽排石法僅為個人體驗分享，並未有商業合作利益關係」

再次跟大家說聲抱歉，也謝謝大家
（這支影片沒有開廣告盈利）",,2021-02-14 15:24:39+00:00,3139401.0,47405.0,,33647.0,PT3M3S,hd,false,Sunday,183.0,0,['對不起｜愛莉莎莎Alisasa'],3.05
69,TEMHgMvuvjs,愛莉莎莎 Alisasa,猜猜一晚多少錢😱？入住台北最高級民宿✨｜愛莉莎莎Alisasa,"這次穿的是 👉蘇菲超熟睡褲！
🌟純棉般觸感，柔軟貼身
🌟內褲型設計，全方位防漏
🌟輕薄透氣
晚上穿真的超安心又可以帝王級爆睡🤣🤣🤣
趁優惠立即買👉https://ilnk.io/qoo001 
蘇菲超熟睡褲 純棉內褲般柔貼 全方位防漏 升等夜用防漏頭等艙  @蘇菲台灣 Sofy TW
══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2021-01-26 09:30:02+00:00,1007976.0,11695.0,,873.0,PT11M7S,hd,false,Tuesday,667.0,0,['猜猜一晚多少錢😱？入住台北最高級民宿✨｜愛莉莎莎Alisasa'],11.116666666666667
70,ui80hm-Qoqg,愛莉莎莎 Alisasa,超實用！🇰🇷韓國今年流行的10種冬季靴子穿搭法！❄️｜愛莉莎莎Alisasa,"🌟 影片提到的靴子都是D+AF的唷！⬇️
https://dafshoes.com.tw/623Jr

🌟 注意！限時優惠在這邊🌟
📌 1/12-1/18 愛莉莎莎粉絲專屬100元購物金  
結帳輸入折扣碼➡️「Sa2021」  
消費滿千即可現折$100元！

素面合腿中跟方頭襪靴https://dafshoes.com.tw/hALIn
雙摺線設計高跟襪靴https://dafshoes.com.tw/t7RXw
素面斜線方頭膝上長靴https://dafshoes.com.tw/qZhj4
加厚鞋底切爾西短靴https://dafshoes.com.tw/bpbwT
素面中車線高跟長靴https://dafshoes.com.tw/gVPEu
馬銜釦可後踩平底樂福鞋https://dafshoes.com.tw/srVfc

可以直接到官網選購，海外也可以寄送有問題可以私訊D+AF粉專⬇️
https://www.facebook.com/dafshoesclub/
#dafshoes #靴  #女鞋
══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2021-01-12 10:30:07+00:00,466563.0,12721.0,,7086.0,PT9M27S,hd,false,Tuesday,567.0,0,['超實用！🇰🇷韓國今年流行的10種冬季靴子穿搭法！❄️｜愛莉莎莎Alisasa'],9.45
71,KV-vywQrUWw,愛莉莎莎 Alisasa,非整人！跟三原的戀愛故事❤️ @SanyuanJAPAN2015 ｜愛莉莎莎Alisasa,"══════════════════════════════
任何合作邀約請洽Pressplay 
Email : alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2021-01-09 09:37:40+00:00,2339043.0,40246.0,,4349.0,PT16M17S,hd,false,Saturday,977.0,0,"['非整人！跟三原的戀愛故事❤️', '@SanyuanJAPAN2015', '｜愛莉莎莎Alisasa']",16.283333333333335
72,T1W-6jli_dc,愛莉莎莎 Alisasa,台灣最貴露營！「一泊五食」露營是什麼樣的生活😱｜愛莉莎莎Alisasa,"One Boy衝鋒衣

不用一泊五食
但你可以一件抵六件 https://oneboy.tw/PfnRx
#ONEBOY #ALLINONE全方位

1- 防潑水等級5 SGS檢測最高等級
表面可使水滴形成圓珠狀，水珠不易產生滲透。

2 - 蓄熱科技-CLO值1.49
一般外套約0.5，本商品高達1.49，
CLO值是用來表示織物隔熱性能，越高保溫性越佳。

3 - 獨家 Arctic fluff 
運用北極絨熱頻傳感瞬暖科技， 達到保溫率與舒適度的最佳平衡，保暖性超高。
══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2020-12-29 09:30:02+00:00,1080469.0,19088.0,,1196.0,PT13M7S,hd,false,Tuesday,787.0,0,['台灣最貴露營！「一泊五食」露營是什麼樣的生活😱｜愛莉莎莎Alisasa'],13.116666666666667
73,EQ-h7q6itQM,愛莉莎莎 Alisasa,太好買！逛三小時花了...？林口三井outlet超強購物攻略！一起噴錢💰｜愛莉莎莎Alisasa,"拍的時候台灣沒有本土案例，確實是我的疏忽，是我的問題
現在我都很小心，謝謝大家提醒～

══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2020-12-23 09:30:03+00:00,1089407.0,19513.0,,2228.0,PT12M9S,hd,false,Wednesday,729.0,0,['太好買！逛三小時花了...？林口三井outlet超強購物攻略！一起噴錢💰｜愛莉莎莎Alisasa'],12.15
74,GAbBp1JLrAI,愛莉莎莎 Alisasa,體驗破萬元的按摩!!!這部片花很多錢～但拍得很隨便🤣｜愛莉莎莎Alisasa,"══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2020-12-18 10:11:08+00:00,571884.0,12622.0,,429.0,PT8M32S,hd,false,Friday,512.0,0,['體驗破萬元的按摩!!!這部片花很多錢～但拍得很隨便🤣｜愛莉莎莎Alisasa'],8.533333333333333
75,-wkobzfbfwQ,愛莉莎莎 Alisasa,千金小姐的美食清單！貴婦的一天三餐好奢華😍｜愛莉莎莎Alisasa,"🌟下載MENU美食誌即有機會抽中iPhone 12 Pro、3萬元美食金等豐富大獎哦！❤️
另外！在MENU內搜尋「愛莉莎莎」還有機會可獲得LINE Points喔！先搶先贏，手腳要快！😝

詳細活動規則見官網：https://user49734.pse.is/3ahprd

下載MENU：https://user49734.pse.is/3arc23

#MENU美食誌 #吃貨搜尋神器 #MENU吃貨狂歡趴
══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2020-12-04 09:30:00+00:00,3018907.0,45131.0,,2182.0,PT11M2S,hd,false,Friday,662.0,0,['千金小姐的美食清單！貴婦的一天三餐好奢華😍｜愛莉莎莎Alisasa'],11.033333333333333
76,uk_gHci1PUM,愛莉莎莎 Alisasa,在台北市一週每餐50元？發掘一堆台北市的超便宜美食💗｜愛莉莎莎Alisasa,"宏佳騰智慧電車
車款介紹：https://bit.ly/35CjQdP
試乘送好禮： https://bit.ly/3kDwv4q

年底前購車享
📌政府補助倒數！年底前購車最高享28,000元補助  |  各車款補助金額不同，實際金額依政府公告為準。
📌30期刷卡零利率    |    謹慎理財 信用至上。
📌GogoroNetwork®電池服務資費優惠首年騎到飽$499/月。
📌搭配台灣大哥大指定方案享購車最高21,100元折抵！

#宏佳騰智慧電車 #Ai3_Comfort  #PBGN
══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2020-11-18 10:00:45+00:00,1627624.0,28176.0,,1683.0,PT15M24S,hd,false,Wednesday,924.0,0,['在台北市一週每餐50元？發掘一堆台北市的超便宜美食💗｜愛莉莎莎Alisasa'],15.4
77,MWkxOZ6I1lc,愛莉莎莎 Alisasa,沒吃過不能算「天龍人」！只有正統天龍族才知道的東區美食❤️｜愛莉莎莎Alisasa,"輸入優惠碼alisasa（🌟都小寫喔!!）
可以額外得到500個酒杯！！🍷🍷🍷 

快來這邊找飯友👉：https://pse.is/egKOL/Alisasa 

領取教學：手機點上面連結 → 下載app後 → 右上角選單 → 個人頁面 → 邀請好友 → 輸入限定兌換碼『alisasa』  🎁送你500個酒杯哦！
注意每人限領一次唷
 
#用Eatgether揪團
#不一樣的交友APP
#相約美好聚會時光
══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2020-10-23 09:30:02+00:00,668681.0,11356.0,,906.0,PT11M25S,hd,false,Friday,685.0,0,['沒吃過不能算「天龍人」！只有正統天龍族才知道的東區美食❤️｜愛莉莎莎Alisasa'],11.416666666666666
78,CNwPitBYNcs,愛莉莎莎 Alisasa,我是奧客🤭！買房半年後，最後悔的10件事！Ft.小宅實驗｜愛莉莎莎Alisasa,"══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2020-10-17 10:30:11+00:00,1577733.0,22267.0,,1987.0,PT11M23S,hd,false,Saturday,683.0,0,['我是奧客🤭！買房半年後，最後悔的10件事！Ft.小宅實驗｜愛莉莎莎Alisasa'],11.383333333333333
